Order id,order date,ship date,customer id,product id,product name,category,region,state,City,Quantity,Unit price,discount(%),Sales amount,cost price,profit,Payment Mode,Delivery status,Supplier name,Supplier email,stock left,Auto reorder,reorder quantity
ord1764,2025-08-23,2025-08-27,Cust221,prod9178,Mouse,Electronics,South,New Jersey,East Anthony,2,1293,0,2586.0,1819.58,766.42,CC,Pending,"Harris, Shaw and Guerrero",christinehebert@coleman.com,36,No,0
ord1765,2025-05-21,2025-05-25,Cust747,prod3069,Keyboard,Electronics,North,Georgia,Cunninghamstad,9,2022,15,15468.3,12175.98,3292.32,NB,Pending,Stokes and Sons,fallen@powers.com,29,No,0
ord1766,2025-01-18,2025-01-23,Cust950,prod4644,Calculator,Office supplies,West,Hawaii,East Jacquelineport,9,176,20,1267.2,782.89,484.31,NB,Returned,Romero-Proctor,ldoyle@hinton-henderson.biz,28,No,0
ord1767,2025-05-09,2025-05-12,Cust978,prod4640,Mouse,Electronics,North,Minnesota,Masseystad,1,2030,20,1624.0,1414.38,209.62,UPI,Cancelled,Hogan Group,woodscourtney@strickland-cardenas.com,40,No,0
ord1768,2025-10-09,2025-10-12,Cust864,prod6280,Headphones,Electronics,North,West Virginia,Collinsmouth,7,2329,5,15487.85,10326.26,5161.59,NB,Cancelled,Joseph-Gonzalez,starkcarla@campbell.biz,25,No,0
ord1769,2025-10-20,2025-10-24,Cust103,prod4752,Bookshelf,Furniture,West,South Carolina,Maxwellchester,10,4712,15,40052.0,26606.32,13445.68,UPI,Cancelled,Smith-Campos,hernandezrichard@stevens.com,32,No,0
ord1770,2025-02-14,2025-02-21,Cust738,prod9746,Laptop,Electronics,West,Wisconsin,Jimeneztown,9,4594,20,33076.8,23395.15,9681.65,Cash,Delivered,Baldwin LLC,yfuller@doyle-willis.com,28,No,0
ord1771,2025-04-26,2025-05-01,Cust630,prod1400,Headphones,Electronics,East,North Carolina,North Brandyton,5,4146,0,20730.0,14854.61,5875.39,Cash,Returned,"Hamilton, Elliott and Gordon",paulschwartz@cooper.info,45,No,0
ord1772,2025-05-30,2025-06-06,Cust669,prod7813,Notebook,Office supplies,East,Wisconsin,Crystalmouth,8,4551,15,30946.8,25480.9,5465.9,UPI,Cancelled,Allen Ltd,jefferywheeler@johnson.biz,31,No,0
ord1773,2024-12-12,2024-12-17,Cust635,prod2035,Mouse,Electronics,East,Kansas,New Matthewshire,1,2460,15,2091.0,1294.5,796.5,NB,Cancelled,Black Ltd,victoriarowe@valdez.com,24,No,0
ord1774,2025-07-08,2025-07-12,Cust245,prod2756,Calculator,Office supplies,South,Illinois,South Veronicaburgh,4,3520,20,11264.0,8182.9,3081.1,Cash,Returned,"Stuart, Torres and Garrett",jenniferkoch@williams.biz,1,Yes,41
ord1775,2025-08-17,2025-08-22,Cust788,prod7010,Sugar,Grocery,West,Washington,Brandonfurt,9,1067,10,8642.7,6990.87,1651.83,NB,Returned,Collins Inc,michael94@solis.com,13,No,0
ord1776,2025-05-17,2025-05-24,Cust514,prod2094,Wheat,Grocery,North,West Virginia,West Rubenview,7,376,10,2368.8,1693.63,675.17,Cash,Delivered,"Arias, Ray and Hall",laurieyu@sanchez-carter.net,32,No,0
ord1777,2025-08-19,2025-08-23,Cust361,prod1914,Bookshelf,Furniture,West,Iowa,Andrewbury,7,2368,15,14089.6,8704.23,5385.37,NB,Returned,"Sawyer, Morris and Fernandez",annawells@johnson.com,8,Yes,33
ord1778,2024-12-17,2024-12-20,Cust319,prod2354,Office chair,Furniture,North,Michigan,North Karl,2,1791,15,3044.7,2135.02,909.68,CC,Cancelled,"Nelson, Edwards and Watts",srivera@howard-fuller.com,5,Yes,38
ord1779,2025-11-22,2025-11-26,Cust221,prod7714,Office chair,Furniture,North,Iowa,Chelseashire,6,2358,5,13440.6,10913.06,2527.54,UPI,Delivered,"Rich, Harris and Pineda",carrie88@kennedy.com,7,Yes,50
ord1780,2025-08-15,2025-08-18,Cust143,prod9937,Mouse,Electronics,South,Indiana,Whitneyberg,10,3498,5,33231.0,24924.4,8306.6,Cash,Pending,Strickland-Pierce,victoria96@roberts-pena.net,28,No,0
ord1781,2024-12-09,2024-12-14,Cust327,prod9377,Headphones,Electronics,South,Washington,Ortizshire,9,3712,10,30067.2,20571.14,9496.06,UPI,Cancelled,"Mcmahon, Diaz and Stewart",bcampbell@benjamin.info,0,Yes,27
ord1782,2025-01-15,2025-01-16,Cust409,prod3398,Rice bag,Grocery,East,Connecticut,North Tonya,3,4624,10,12484.8,9274.8,3210.0,Cash,Delivered,Jones Group,jesse64@leonard.com,21,No,0
ord1783,2025-03-18,2025-03-24,Cust632,prod5420,Keyboard,Electronics,South,California,North Annchester,10,4436,0,44360.0,28450.13,15909.87,UPI,Pending,"Gomez, Underwood and Williams",danielallen@kim.net,45,No,0
ord1784,2024-12-09,2024-12-16,Cust381,prod9606,Bed,Furniture,North,Utah,Ashleybury,3,4829,10,13038.3,10836.43,2201.87,UPI,Returned,Johnson PLC,lloydandrea@rivera.com,46,No,0
ord1785,2025-03-28,2025-04-03,Cust930,prod3284,Pen,Office supplies,North,Colorado,Porterbury,8,4680,15,31824.0,21011.36,10812.64,NB,Delivered,"Lucas, Bridges and Chandler",michael63@rodriguez.com,46,No,0
ord1786,2025-04-25,2025-04-28,Cust355,prod5066,Sugar,Grocery,South,Louisiana,South Kathrynberg,1,3082,5,2927.9,2590.13,337.77,NB,Pending,"Meyer, Hoffman and Thompson",alexandergarner@mitchell.com,34,No,0
ord1787,2025-04-13,2025-04-15,Cust996,prod8818,Laptop,Electronics,West,Utah,North Patricia,8,4532,10,32630.4,23790.53,8839.87,NB,Cancelled,Richards-Griffin,chelsea17@adams.com,24,No,0
ord1788,2025-07-03,2025-07-06,Cust312,prod2277,Monitor,Electronics,North,Indiana,Carolynchester,2,4517,15,7678.9,6459.18,1219.72,UPI,Cancelled,"Kelly, Hodges and Smith",psnyder@pitts-thomas.com,31,No,0
ord1789,2024-12-28,2025-01-04,Cust330,prod9667,Wheat,Grocery,North,Arkansas,Port Wendy,7,2539,10,15995.7,12633.68,3362.02,UPI,Cancelled,Mcguire PLC,justin50@carter.com,47,No,0
ord1790,2025-07-12,2025-07-19,Cust179,prod6201,Laptop,Electronics,North,Alabama,North Sydney,3,626,10,1690.2,1379.62,310.58,Cash,Returned,Wilson-Williams,dtaylor@smith.org,20,No,0
ord1791,2025-01-04,2025-01-08,Cust500,prod9932,Stapler,Office supplies,West,West Virginia,Sarahchester,6,4465,20,21432.0,16047.2,5384.8,CC,Pending,Lopez-Jones,yvetterussell@dawson.com,5,Yes,47
ord1792,2025-09-04,2025-09-08,Cust144,prod6725,Bed,Furniture,West,Alabama,Hendersontown,7,2193,15,13048.35,11307.33,1741.02,CC,Cancelled,Harris Inc,lindsey08@myers-larsen.org,38,No,0
ord1793,2025-07-21,2025-07-28,Cust189,prod8098,Sugar,Grocery,South,West Virginia,Connorport,7,848,0,5936.0,4907.03,1028.97,CC,Cancelled,Harris and Sons,choward@conrad.com,9,Yes,20
ord1794,2025-03-17,2025-03-23,Cust455,prod7645,Office chair,Furniture,North,Louisiana,Williambury,7,484,15,2879.8,2407.98,471.82,UPI,Cancelled,Watson PLC,briannewton@ford.com,20,No,0
ord1795,2025-07-12,2025-07-15,Cust631,prod5199,Mouse,Electronics,South,South Carolina,New Blake,5,2467,15,10484.75,6772.47,3712.28,UPI,Pending,"Thomas, White and Braun",kelleyjennifer@mckinney.biz,46,No,0
ord1796,2025-11-17,2025-11-22,Cust913,prod3868,Wheat,Grocery,South,West Virginia,North Robertbury,10,2277,0,22770.0,15264.22,7505.78,UPI,Pending,Barnett-Stewart,rchapman@johnson-pearson.org,2,Yes,35
ord1797,2025-03-13,2025-03-17,Cust427,prod4546,Pen,Office supplies,East,Rhode Island,South Robert,3,3540,0,10620.0,6727.09,3892.91,UPI,Returned,"Alvarado, Anderson and Collins",psimon@jimenez.com,38,No,0
ord1798,2025-08-27,2025-09-01,Cust543,prod5910,Cooking oil,Grocery,South,Maine,South Garychester,1,2882,15,2449.7,1934.95,514.75,CC,Cancelled,Lynch-May,meltonjames@snow.biz,10,No,0
ord1799,2025-10-26,2025-10-28,Cust836,prod7130,Notebook,Office supplies,North,Arizona,North Savannah,1,164,0,164.0,110.26,53.74,UPI,Cancelled,Miller Ltd,gillangela@bonilla-dixon.com,18,No,0
ord1800,2025-06-09,2025-06-15,Cust164,prod8163,Wheat,Grocery,South,Wyoming,North Sean,7,3376,5,22450.4,15541.23,6909.17,NB,Cancelled,"Patel, Wilson and Thomas",andersoncassandra@kramer-jones.info,50,No,0
ord1801,2025-09-11,2025-09-12,Cust807,prod8415,Biscuits,Grocery,North,Pennsylvania,Millerborough,5,272,20,1088.0,682.93,405.07,NB,Cancelled,"Schmidt, Trujillo and Beck",gonzalezrichard@leon.com,17,No,0
ord1802,2025-03-27,2025-04-02,Cust375,prod4427,Stapler,Office supplies,North,Mississippi,Lake Williammouth,1,2790,20,2232.0,1858.28,373.72,NB,Returned,Martinez Group,dmccormick@ruiz.com,39,No,0
ord1803,2025-08-25,2025-09-01,Cust106,prod4008,File folder,Office supplies,East,Oklahoma,South Mark,1,2496,5,2371.2,1597.07,774.13,CC,Delivered,"Stevens, Edwards and Arias",stewartstephanie@butler.info,5,Yes,29
ord1804,2025-03-03,2025-03-09,Cust929,prod7951,Wheat,Grocery,South,Massachusetts,Lovestad,1,3304,20,2643.2,2360.69,282.51,UPI,Pending,"Frazier, Mosley and Santos",xwilson@harris.com,45,No,0
ord1805,2025-03-06,2025-03-11,Cust503,prod1220,Bed,Furniture,East,Missouri,Williamsborough,8,2106,5,16005.6,12806.82,3198.78,CC,Returned,James-Booth,jameswood@wallace.com,0,Yes,42
ord1806,2025-10-14,2025-10-15,Cust159,prod3646,Sugar,Grocery,North,Louisiana,New Lindahaven,7,1770,0,12390.0,10265.53,2124.47,CC,Cancelled,Wright PLC,mbentley@ingram.org,27,No,0
ord1807,2025-11-20,2025-11-22,Cust821,prod3995,Calculator,Office supplies,West,Minnesota,Cummingsport,7,3092,5,20561.8,17641.76,2920.04,Cash,Returned,"Banks, Bates and Goodwin",joshua96@atkins.com,18,No,0
ord1808,2025-08-03,2025-08-08,Cust800,prod9386,Monitor,Electronics,East,South Dakota,Steelestad,5,758,5,3600.5,2475.44,1125.06,NB,Pending,Lester Group,ryanhoffman@ware.net,22,No,0
ord1809,2025-07-20,2025-07-24,Cust352,prod4518,Monitor,Electronics,South,Tennessee,Browntown,9,113,20,813.6,499.18,314.42,Cash,Cancelled,Guerra PLC,mary72@flores.net,28,No,0
ord1810,2025-09-18,2025-09-20,Cust353,prod3221,Laptop,Electronics,South,Wyoming,New Jacobport,9,1753,10,14199.3,9725.02,4474.28,Cash,Returned,Riley-Moreno,michael63@smith-reed.net,49,No,0
ord1811,2025-04-09,2025-04-14,Cust776,prod2077,Office chair,Furniture,West,Georgia,West Jennifer,5,167,5,793.25,675.52,117.73,CC,Returned,Flynn LLC,michael40@watkins.org,26,No,0
ord1812,2025-04-18,2025-04-19,Cust109,prod9198,Monitor,Electronics,North,Nebraska,Port Danaview,1,3306,5,3140.7,2423.77,716.93,Cash,Delivered,Clark and Sons,vsandoval@villa-wright.org,14,No,0
ord1813,2024-12-31,2025-01-01,Cust100,prod1344,Rice bag,Grocery,North,Mississippi,East Alan,10,1792,10,16128.0,10687.77,5440.23,UPI,Returned,Sanchez-Smith,deannagibson@smith.com,13,No,0
ord1814,2025-06-23,2025-06-25,Cust328,prod3429,Cooking oil,Grocery,East,Kansas,Gonzalesport,6,1389,20,6667.2,5902.86,764.34,Cash,Delivered,Yang and Sons,mburgess@hale.info,2,Yes,45
ord1815,2025-06-05,2025-06-09,Cust966,prod5175,Bookshelf,Furniture,North,New York,New Kevin,6,2963,15,15111.3,11761.49,3349.81,Cash,Cancelled,"Rodriguez, Sanchez and Johnson",millermelissa@watkins-meadows.com,17,No,0
ord1816,2025-04-08,2025-04-15,Cust256,prod4866,Rice bag,Grocery,South,Wyoming,Smithborough,7,3221,5,21419.65,14888.77,6530.88,CC,Returned,"Edwards, Richmond and Morrison",ramireztara@mckinney-fitzpatrick.com,16,No,0
ord1817,2024-12-16,2024-12-23,Cust160,prod2283,Pen,Office supplies,North,Wyoming,Gravestown,8,2758,15,18754.4,12950.32,5804.08,NB,Cancelled,"Jimenez, Washington and Garcia",simmonslouis@moreno.info,1,Yes,32
ord1818,2025-09-16,2025-09-17,Cust170,prod1261,Wheat,Grocery,North,Rhode Island,New Laura,3,3457,15,8815.35,5486.4,3328.95,Cash,Returned,Silva Ltd,yowens@dalton.info,1,Yes,35
ord1819,2024-12-09,2024-12-16,Cust711,prod3750,Stapler,Office supplies,South,Wyoming,West Ruben,9,690,10,5589.0,4993.47,595.53,CC,Returned,Scott-Moore,srhodes@robinson.com,17,No,0
ord1820,2025-08-08,2025-08-12,Cust282,prod6981,Sofa,Furniture,North,Michigan,Kathleenburgh,3,1545,5,4403.25,3456.84,946.41,UPI,Delivered,"Richards, Rodriguez and Maldonado",lukewilliams@wood.com,47,No,0
ord1821,2024-12-22,2024-12-28,Cust213,prod3695,Bookshelf,Furniture,West,Massachusetts,Christopherchester,3,1326,15,3381.3,2322.49,1058.81,Cash,Cancelled,"Martin, Woods and Miller",austinbarton@lopez.net,2,Yes,20
ord1822,2025-04-20,2025-04-27,Cust995,prod7827,Stapler,Office supplies,West,New Mexico,Chavezside,1,166,0,166.0,137.18,28.82,CC,Delivered,"Phillips, Sanchez and Campbell",michael91@campbell.biz,42,No,0
ord1823,2025-09-09,2025-09-14,Cust305,prod5933,Sofa,Furniture,East,Oklahoma,Rachelborough,1,3720,20,2976.0,1817.1,1158.9,CC,Delivered,Mcmahon-Thomas,bellalicia@ashley-brown.com,8,Yes,50
ord1824,2025-09-10,2025-09-15,Cust500,prod3739,Headphones,Electronics,West,Oregon,New Amanda,5,2041,0,10205.0,6906.74,3298.26,Cash,Pending,"Blevins, Le and Griffin",daviddavis@robinson.org,42,No,0
ord1825,2025-06-14,2025-06-21,Cust839,prod7107,Calculator,Office supplies,South,Connecticut,Jacksonstad,4,3221,5,12239.8,8223.82,4015.98,NB,Delivered,"Moore, Cummings and Harris",annetaylor@vasquez.com,46,No,0
ord1826,2025-02-26,2025-03-01,Cust272,prod1466,Biscuits,Grocery,West,Minnesota,North Renee,5,1452,20,5808.0,5199.03,608.97,NB,Returned,"Stanley, Rose and Miller",rachellynch@brandt.info,16,No,0
ord1827,2025-05-13,2025-05-18,Cust888,prod7964,Notebook,Office supplies,South,Virginia,East Joshua,10,3477,15,29554.5,19556.89,9997.61,Cash,Pending,Smith-Rodriguez,jeffrey24@carr-smith.biz,1,Yes,39
ord1828,2025-04-15,2025-04-21,Cust725,prod9265,Bookshelf,Furniture,West,Massachusetts,New Larry,3,664,15,1693.2,1107.84,585.36,UPI,Cancelled,"Montgomery, Perry and Russell",samuelfields@brown-steele.com,15,No,0
ord1829,2024-12-13,2024-12-19,Cust964,prod7177,Bed,Furniture,North,Alaska,Greenfurt,2,4297,0,8594.0,6815.84,1778.16,NB,Pending,"Nelson, Gutierrez and Bates",cflores@sanders.biz,14,No,0
ord1830,2025-03-27,2025-04-02,Cust603,prod1507,Monitor,Electronics,North,South Dakota,Travishaven,10,2768,15,23528.0,19902.21,3625.79,Cash,Cancelled,Stewart-Delgado,uchavez@duran.org,6,Yes,32
ord1831,2025-06-08,2025-06-11,Cust247,prod5205,Study Table,Furniture,East,Kansas,North Aaron,1,1911,20,1528.8,1104.77,424.03,CC,Pending,"King, Arnold and Sanders",angelamccoy@mathis.net,24,No,0
ord1832,2025-01-31,2025-02-01,Cust156,prod2844,Rice bag,Grocery,West,Montana,Sheriborough,7,224,15,1332.8,984.2,348.6,Cash,Cancelled,Leonard-Jones,ihunter@collins.info,41,No,0
ord1833,2025-08-07,2025-08-12,Cust430,prod8081,Sofa,Furniture,East,Idaho,East Jacobchester,9,4985,10,40378.5,29502.2,10876.3,NB,Returned,"Jackson, Adams and Davis",lindacameron@prince.net,23,No,0
ord1834,2025-10-11,2025-10-12,Cust858,prod8767,Pen,Office supplies,West,South Dakota,Jordanburgh,1,3025,10,2722.5,1639.67,1082.83,CC,Returned,Jones-Gibson,bhogan@graham.org,16,No,0
ord1835,2025-08-26,2025-08-28,Cust413,prod6772,Wheat,Grocery,South,New Hampshire,Kaylaberg,3,1857,5,5292.45,3897.63,1394.82,NB,Pending,Smith-Bush,amy54@gonzalez.com,23,No,0
ord1836,2025-10-22,2025-10-23,Cust763,prod4455,File folder,Office supplies,North,Pennsylvania,North Jodi,4,2873,5,10917.4,7228.88,3688.52,UPI,Returned,"Glass, Garrison and Gibson",kennedymatthew@stanley.com,33,No,0
ord1837,2025-11-22,2025-11-27,Cust864,prod3854,Stapler,Office supplies,East,Michigan,Rebeccabury,1,2410,5,2289.5,1497.54,791.96,Cash,Pending,Brown LLC,eileen85@peterson.biz,0,Yes,30
ord1838,2025-09-23,2025-09-25,Cust854,prod4780,Monitor,Electronics,West,North Dakota,Port Carl,3,1082,20,2596.8,1909.52,687.28,NB,Pending,"Castillo, Carpenter and Hayes",millerdavid@thompson.com,38,No,0
ord1839,2025-05-22,2025-05-28,Cust661,prod3699,Laptop,Electronics,South,Wisconsin,West Meganfort,8,2033,0,16264.0,9968.76,6295.24,CC,Cancelled,Roberts LLC,paigephillips@lowe.com,19,No,0
ord1840,2025-08-25,2025-09-01,Cust232,prod5026,Sofa,Furniture,South,Idaho,New Lisa,4,2835,5,10773.0,8522.88,2250.12,Cash,Pending,"Mcdonald, Walter and Stevens",johnmclaughlin@christian.com,38,No,0
ord1841,2025-01-30,2025-02-06,Cust858,prod8074,Notebook,Office supplies,East,West Virginia,Reginafurt,8,2284,10,16444.8,12851.39,3593.41,NB,Pending,Morris Group,ochoadavid@martinez-allen.com,50,No,0
ord1842,2025-07-25,2025-08-01,Cust790,prod7884,Notebook,Office supplies,East,Maryland,West Robertborough,7,226,5,1502.9,1112.99,389.91,NB,Pending,Kelly Ltd,carterdebra@burnett.com,38,No,0
ord1843,2025-04-29,2025-05-04,Cust410,prod8345,Pen,Office supplies,North,Kentucky,West Elaine,8,4917,10,35402.4,26392.57,9009.83,UPI,Pending,Hines and Sons,ocooper@anderson-bean.biz,13,No,0
ord1844,2025-11-13,2025-11-19,Cust219,prod4839,Keyboard,Electronics,East,Alaska,South Jacobville,6,4487,15,22883.7,17518.94,5364.76,CC,Delivered,Davis-Rich,adrianasaunders@johnson.com,42,No,0
ord1845,2025-01-04,2025-01-06,Cust948,prod3220,Bed,Furniture,West,Idaho,Melanieborough,5,2191,5,10407.25,8789.38,1617.87,NB,Delivered,Mccoy Ltd,anthonymurphy@burns-smith.org,4,Yes,33
ord1846,2025-03-07,2025-03-12,Cust100,prod2122,Notebook,Office supplies,South,Oregon,North Patty,5,3791,5,18007.25,11000.5,7006.75,CC,Returned,Scott-Powers,guzmancaitlin@young.com,35,No,0
ord1847,2025-07-21,2025-07-27,Cust371,prod8366,Pen,Office supplies,North,South Dakota,Cuevasburgh,10,3808,0,38080.0,23941.31,14138.69,Cash,Delivered,Griffin-Kirk,carriecampbell@johnson.com,17,No,0
ord1848,2025-01-13,2025-01-18,Cust604,prod3260,Keyboard,Electronics,South,Wyoming,Goodmanhaven,7,897,15,5337.15,4398.49,938.66,Cash,Pending,"Byrd, Klein and Davis",leejennifer@lewis-erickson.com,17,No,0
ord1849,2025-06-04,2025-06-08,Cust932,prod5192,File folder,Office supplies,East,Nebraska,East Kerriborough,9,2417,20,17402.4,10852.09,6550.31,CC,Returned,"Ballard, Ward and Benton",diazallen@allen.biz,36,No,0
ord1850,2025-03-22,2025-03-28,Cust664,prod8977,Wheat,Grocery,North,Pennsylvania,Evansstad,4,3079,0,12316.0,10338.51,1977.49,UPI,Delivered,"Rice, Wilson and Jones",cgeorge@sims.info,37,No,0
ord1851,2025-01-26,2025-01-27,Cust934,prod5285,Mouse,Electronics,East,North Dakota,South Andrewborough,9,3473,10,28131.3,24371.63,3759.67,Cash,Returned,Thompson Group,tanya37@nash.org,17,No,0
ord1852,2025-10-23,2025-10-24,Cust546,prod5078,Sugar,Grocery,North,Pennsylvania,Port Hayden,2,1694,20,2710.4,2417.0,293.4,CC,Cancelled,Lawrence PLC,eross@kim-tucker.org,1,Yes,38
ord1853,2025-03-20,2025-03-23,Cust983,prod4856,Biscuits,Grocery,East,Alaska,Port Jenniferstad,5,436,5,2071.0,1476.96,594.04,UPI,Pending,"Pineda, Hammond and Thompson",kgardner@gibson.com,0,Yes,40
ord1854,2025-05-02,2025-05-03,Cust194,prod9928,Bookshelf,Furniture,South,Kentucky,Jamesshire,2,273,5,518.7,431.92,86.78,Cash,Delivered,"Gibson, Gray and Thomas",johnathan49@gray.net,22,No,0
ord1855,2025-08-08,2025-08-10,Cust471,prod7536,Monitor,Electronics,West,Illinois,Buckleyhaven,4,2995,15,10183.0,6933.55,3249.45,CC,Pending,Conway Ltd,holmesbethany@cordova.com,16,No,0
ord1856,2025-08-26,2025-08-28,Cust554,prod4560,Biscuits,Grocery,West,Michigan,East Cheryl,2,3729,10,6712.2,5754.73,957.47,NB,Cancelled,Lambert-Murphy,donaldlucas@allison.com,3,Yes,21
ord1857,2025-07-27,2025-08-03,Cust349,prod4986,Notebook,Office supplies,East,Minnesota,Blakeview,3,4111,0,12333.0,10559.7,1773.3,NB,Cancelled,"Hill, Dickson and Davidson",dphillips@browning.biz,20,No,0
ord1858,2025-06-15,2025-06-21,Cust652,prod2942,Study Table,Furniture,West,Iowa,Amandaborough,8,1739,0,13912.0,8608.41,5303.59,CC,Cancelled,"Chung, Lewis and Poole",reynoldsshelly@white-mcfarland.org,13,No,0
ord1859,2025-06-04,2025-06-07,Cust480,prod7710,Bed,Furniture,North,Utah,Toddland,7,4861,15,28922.95,21619.48,7303.47,UPI,Returned,"Anderson, Rodriguez and Miller",hollowaydebra@brown-reed.com,44,No,0
ord1860,2025-04-12,2025-04-17,Cust962,prod1407,Notebook,Office supplies,North,West Virginia,South Tonya,2,1393,10,2507.4,2110.36,397.04,CC,Cancelled,"Haas, Benjamin and Reyes",annahale@gomez-brennan.biz,5,Yes,50
ord1861,2025-08-24,2025-08-25,Cust907,prod3520,Monitor,Electronics,West,Georgia,New Elizabethton,8,619,10,4456.8,3233.23,1223.57,NB,Pending,Rodgers Ltd,sanchezrachel@prince-morris.com,26,No,0
ord1862,2025-03-23,2025-03-24,Cust315,prod4623,Bed,Furniture,South,Alaska,Brandiville,6,424,5,2416.8,1863.03,553.77,Cash,Returned,Browning Ltd,guzmanemma@schwartz.com,5,Yes,39
ord1863,2025-01-06,2025-01-12,Cust607,prod9400,Stapler,Office supplies,East,Arizona,Edwardstad,4,2290,15,7786.0,6850.6,935.4,NB,Delivered,Watkins-Dean,vaughnkayla@crosby.com,42,No,0
ord1864,2025-08-07,2025-08-10,Cust304,prod8293,Monitor,Electronics,West,New Mexico,Port Madisonburgh,7,3028,20,16956.8,11566.21,5390.59,NB,Delivered,Barnett-Lopez,juanvasquez@howell-robinson.com,4,Yes,36
ord1865,2025-09-12,2025-09-13,Cust983,prod4402,Bookshelf,Furniture,North,South Carolina,East Matthewtown,1,4070,5,3866.5,2906.87,959.63,NB,Returned,Miller PLC,michaelwiley@nguyen-fuentes.com,30,No,0
ord1866,2025-06-15,2025-06-18,Cust585,prod7048,Pen,Office supplies,East,Florida,Karabury,2,754,5,1432.6,1238.84,193.76,Cash,Returned,"Stephens, Hess and Clayton",cynthia13@wilson.biz,21,No,0
ord1867,2025-01-20,2025-01-21,Cust276,prod7396,Rice bag,Grocery,South,Oregon,Michaelfort,3,781,10,2108.7,1746.39,362.31,CC,Pending,"Coffey, Randall and Chen",kimberly75@smith.com,17,No,0
ord1868,2025-08-22,2025-08-28,Cust121,prod3314,Study Table,Furniture,South,Florida,West Micheleberg,9,3866,10,31314.6,25189.99,6124.61,CC,Pending,Neal PLC,vargaskimberly@thompson.biz,35,No,0
ord1869,2025-06-26,2025-07-01,Cust160,prod9406,Notebook,Office supplies,West,Delaware,East Karenland,5,2344,20,9376.0,8405.93,970.07,NB,Returned,Lambert and Sons,jerome84@zimmerman.org,0,Yes,30
ord1870,2025-06-07,2025-06-11,Cust439,prod6374,Mouse,Electronics,North,New York,East Lance,10,3688,10,33192.0,24492.6,8699.4,NB,Cancelled,Briggs PLC,stephanie71@howell-thomas.com,0,Yes,26
ord1871,2025-04-06,2025-04-09,Cust951,prod9381,Keyboard,Electronics,South,Washington,West Christopher,9,2784,15,21297.6,17466.68,3830.92,Cash,Pending,Allen Ltd,traceybanks@poole.com,38,No,0
ord1872,2025-11-05,2025-11-12,Cust203,prod6473,Study Table,Furniture,West,Louisiana,Victoriaton,6,3195,15,16294.5,10456.95,5837.55,NB,Pending,Rodriguez Ltd,rose50@morris.com,48,No,0
ord1873,2025-11-28,2025-11-30,Cust882,prod8659,Cooking oil,Grocery,West,Minnesota,Rebeccafurt,3,2404,20,5769.6,4867.01,902.59,UPI,Returned,"Cruz, Blevins and Mcdonald",annmorgan@brown.net,48,No,0
ord1874,2024-12-26,2024-12-30,Cust422,prod5113,Sugar,Grocery,West,Oregon,Rebeccaburgh,1,4361,10,3924.9,3399.02,525.88,UPI,Pending,Lopez Group,saramorse@richardson-carter.org,46,No,0
ord1875,2025-11-26,2025-11-29,Cust230,prod1563,Sugar,Grocery,North,Pennsylvania,Schultzburgh,7,4894,20,27406.4,16956.28,10450.12,NB,Returned,"Richard, Lin and Fisher",sethsalinas@stevens-burns.com,23,No,0
ord1876,2025-04-19,2025-04-26,Cust863,prod8552,Bookshelf,Furniture,West,Rhode Island,Lindaberg,7,4470,20,25032.0,18763.39,6268.61,NB,Pending,Hubbard-Armstrong,jmendoza@mercado.biz,22,No,0
ord1877,2025-06-15,2025-06-20,Cust436,prod7845,Biscuits,Grocery,North,Kansas,South Vanessastad,10,3339,5,31720.5,24861.26,6859.24,CC,Delivered,Davis Inc,chelsea61@mclaughlin-valencia.com,49,No,0
ord1878,2025-01-27,2025-02-02,Cust949,prod1637,Bookshelf,Furniture,East,Michigan,Ramirezburgh,1,4271,0,4271.0,2767.14,1503.86,Cash,Delivered,White Ltd,adodson@fleming-escobar.com,31,No,0
ord1879,2025-03-19,2025-03-22,Cust148,prod4731,Rice bag,Grocery,East,Florida,South Sierraview,1,315,0,315.0,192.27,122.73,UPI,Cancelled,"Horn, Edwards and Robinson",paul57@johnston.com,14,No,0
ord1880,2025-05-10,2025-05-15,Cust959,prod5499,Sugar,Grocery,West,Maine,Robertoberg,5,692,20,2768.0,2237.93,530.07,UPI,Pending,Freeman and Sons,fvillegas@day.net,27,No,0
ord1881,2025-03-13,2025-03-16,Cust322,prod4402,Notebook,Office supplies,North,Rhode Island,Annafort,10,2100,20,16800.0,11822.13,4977.87,NB,Returned,"Jenkins, Dean and Jones",josephstephens@daniel-davis.biz,3,Yes,41
ord1882,2025-06-21,2025-06-27,Cust427,prod4105,Notebook,Office supplies,West,Colorado,Marvinberg,3,1069,5,3046.65,2398.35,648.3,UPI,Returned,Watson-Wilkerson,kellyjennifer@thompson.com,5,Yes,35
ord1883,2025-03-25,2025-03-28,Cust783,prod8972,Keyboard,Electronics,North,Georgia,Petersenville,7,828,15,4926.6,3771.37,1155.23,Cash,Delivered,Jackson-Mccullough,michael75@porter-hayes.net,47,No,0
ord1884,2025-01-01,2025-01-08,Cust327,prod9794,File folder,Office supplies,North,Kentucky,Washingtonside,5,3141,20,12564.0,9365.14,3198.86,UPI,Delivered,Wood PLC,angel11@morris-nelson.com,3,Yes,36
